b3_opp_dak_schuin_values
33.67
58.73
123.41
103.19
83.07
138.78
50.16
53.0
54.72
162.71
72.82
76.56
81.72
41.7
116.89
69.45
69.0
83.35
100.12
69.41
60.19
83.68
45.84
39.56
76.35
72.34
62.77
490.43
38.65
9.22
56.28
45.49
94.45
38.16
55.48
79.43
295.86
69.55
56.06
57.5
71.59
83.26
101.26
122.57
113.61
16.68
18.01
89.76
15.94
135.67
82.36
77.69
59.92
51.29
406.97
81.02
90.61
88.34
44.49
79.98
137.65
218.55
84.69
164.2
54.4
17.31
25.85
65.18
35.14
7.46
59.28
19.05
10.86
70.76
62.0
29.1
160.81
53.75
160.81
77.88
62.72
12.8
67.95
58.68
16.59
60.9
88.58
80.37
83.6
104.1
68.89
54.05
19.0
173.4
139.97
88.58
88.02
35.52
65.12
218.55
61.06
1592.14
2.32
71.73
93.73
64.99
94.18
97.42
39.38
91.84
14.11
67.18
18.97
57.36
22.92
83.64
65.12
72.49
15.94
70.5
62.51
10.91
144.3
122.31
77.57
192.63
35.74
215.62
75.03
40.55
1754.03
117.82
45.21
161.93
140.41
118.45
20.83
92.61
96.78
88.44
95.46
66.36
246.15
69.55
1.93
114.39
91.26
28.41
192.82
78.79
76.42
4.17
206.92
115.61
81.61
28.42
59.08
181.06
21.8
23.4
82.73
72.2
100.88
131.78
95.9
69.5
22.27
64.25
47.76
68.76
95.44
11.24
60.25
77.31
82.62
97.91
167.35
61.03
124.1
96.59
97.61
257.0
57.71
53.08
70.6
89.84
11.15
84.49
22.64
51.15
104.3
47.76
78.91
88.71
86.3
67.27
39.88
4.98
8.39
79.39
26.45
8.01
15.43
84.24
59.31
52.82
24.23
71.0
7.44
52.68
10.87
1295.8
115.48
40.83
51.1
39.61
24.24
22.48
14.11
372.41
6.76
86.79
48.14
45.73
55.06
123.41
136.69
67.36
79.98
80.86
23.51
121.64
121.96
139.27
161.2
147.44
96.15
52.57
177.1
101.75
21.8
36.21
157.52
9.49
74.04
4.46
151.52
58.86
84.63
0.27
43.96
102.49
80.68
222.42
6.77
115.5
54.4
64.77
59.82
85.37
80.72
140.25
77.48
9.68
214.89
23.82
80.71
64.18
29.97
16.13
77.51
11.94
21.92
82.48
61.6
20.27
124.4
20.1
72.77
72.21
10.11
3.69
193.6
20.23
52.57
53.56
78.78
1.66
92.05
47.55
53.05
35.0
61.4
568.78
58.75
80.72
83.18
65.28
94.77
47.75
141.62
81.03
411.69
139.12
100.5
85.95
198.6
36.3
68.02
70.71
5.97
138.01
69.34
77.42
5.9
69.8
92.13
1345.57
278.11
160.33
42.76
150.03
53.41
6.88
89.05
126.28
4.52
6.81
34.99
152.43
5.41
72.2
57.99
41.31
123.65
61.31
77.09
3.69
37.2
93.43
138.16
52.22
96.15
189.94
105.77
52.57
136.97
70.99
36.95
27.05
145.82
73.46
17.67
124.58
4.56
63.33
0.01
9.22
40.54
2.93
56.64
8.93
24.24
61.43
161.17
15.86
136.83
119.27
0.46
288.78
24.36
31.66
28.98
82.44
66.56
59.23
71.57
89.04
159.85
116.93
54.19
0.49
55.12
82.09
96.78
85.72
0.01
815.21
70.52
72.13
77.2
117.46
7.86
73.33
117.63
76.28
155.0
49.67
58.64
72.75
50.3
68.51
1592.14
11.17
133.04
57.24
59.33
74.18
6.23
114.5
78.61
35.14
84.4
83.68
139.1
82.69
540.88
64.29
24.61
8.62
45.01
69.25
73.08
65.62
8.19
5.07
13.53
19.75
72.85
88.78
71.1
175.69
129.24
66.13
80.05
4.01
112.02
59.28
7.31
152.4
76.26
106.01
2.17
8.8
69.26
105.53
116.93
176.57
76.23
57.08
226.25
64.83
52.93
18.32
129.24
13.24
111.93
9.39
67.37
215.62
115.53
93.47
58.64
62.24
15.37
70.83
52.17
68.03
72.43
11.26
56.02
76.29
114.54
138.6
146.89
93.97
21.26
191.44
81.24
64.44
86.17
9.0
139.52
53.39
87.3
88.94
83.17
63.67
65.56
117.43
133.09
83.6
85.37
63.27
66.54
60.36
77.29
88.02
170.79
72.96
115.04
91.26
131.58
187.98
60.36
10.89
19.83
52.48
337.32
66.03
7.45
85.32
148.42
65.27
54.4
119.84
75.36
20.48
75.31
7.47
117.98
53.39
95.38
93.64
13.15
123.76
107.18
208.91
68.83
141.62
79.9
88.35
16.43
11.24
90.72
79.04
18.83
20.86
68.66
65.06
65.1
108.96
63.2
5.88
61.58
162.71
71.64
20.1
10.93
83.67
100.88
181.92
61.25
63.57
60.4
72.13
97.7
53.69
72.85
37.03
80.87
193.71
72.1
55.79
145.82
47.55
26.97
4.46
92.75
63.73
67.95
66.01
121.54
240.63
64.89
119.22
92.87
60.22
6.03
4.28
72.49
5.42
225.87
90.13
589.31
51.81
62.51
28.93
6.47
143.59
65.79
9.79
69.91
139.29
75.09
21.79
79.72
76.3
215.71
85.37
96.78
5.42
83.68
80.06
85.89
107.78
89.39
118.35
54.03
124.21
11.14
59.42
67.96
59.28
69.1
55.83
100.91
11.24
85.33
72.19
74.44
90.61
60.45
27.7
90.26
8.51
95.85
134.37
56.02
69.78
47.9
150.38
63.29
8.62
159.72
52.66
18.76
60.9
70.76
122.19
76.11
92.78
55.75
76.28
110.88
114.9
130.76
3.5
248.58
18.43
89.84
157.45
92.91
61.32
92.87
86.17
80.03
2.8
63.57
10.19
70.99
61.1
12.73
84.24
53.18
53.38
26.93
12.26
3.47
63.82
109.18
7.84
61.94
55.13
21.56
13.67
85.75
379.38
136.83
69.67
46.7
53.82
149.98
10.43
62.2
4.28
108.96
178.72
71.59
110.52
104.95
64.38
55.12
26.14
15.56
151.62
9.09
7.5
28.6
39.38
88.02
217.6
17.33
39.8
4.88
51.42
52.18
9.93
43.95
35.45
10.86
61.55
7.55
4.69
57.99
153.28
388.65
50.92
19.05
59.92
28.49
7.07
66.88
59.66
78.83
67.95
21.8
7.55
99.2
136.86
185.09
7.83
72.59
105.17
107.18
64.8
80.93
14.52
175.0
59.86
44.63
59.42
57.03
88.04
65.12
5.86
9.0
61.31
176.06
286.05
78.97
51.55
37.21
55.61
99.3
50.43
51.85
90.22
62.4
6.12
119.38
149.02
10.19
4.91
147.44
75.81
63.57
62.11
76.3
15.02
20.51
5.41
85.92
71.76
151.62
70.99
70.13
54.73
52.57
54.42
57.78
118.35
51.42
12.37
85.37
62.44
9.68
77.51
61.01
13.53
124.4
64.93
55.79
100.0
67.26
47.67
69.79
177.13
52.68
35.52
20.85
20.84
46.91
29.04
122.77
61.6
2.34
109.9
5.88
244.29
91.69
78.88
67.18
495.88
52.18
173.32
11.85
124.0
4.98
47.32
55.13
34.61
70.19
5.47
13.74
60.79
73.24
71.0
292.52
113.62
1345.57
35.54
91.87
12.61
34.72
76.74
30.5
74.89
52.11
176.06
20.23
63.54
62.57
32.46
80.14
152.98
72.36
102.69
76.79
78.47
4.07
195.15
109.05
85.5
14.99
124.24
64.49
62.39
65.32
81.74
75.31
20.47
26.14
38.16
70.18
119.84
94.15
52.82
75.1
58.42
59.66
33.98
72.43
65.96
82.58
51.96
72.34
16.25
6.66
119.8
53.05
99.57
46.75
133.4
36.84
63.85
9.84
27.7
75.0
288.39
62.12
10.87
5.53
88.66
62.43
55.2
66.46
129.83
14.83
100.12
73.34
62.75
12.73
56.15
227.64
53.64
15.96
14.63
9.2
12.73
81.22
60.35
41.7
82.23
201.37
190.07
165.08
70.34
79.69
81.55
53.41
58.61
77.37
70.55
2.42
71.08
71.57
47.38
85.37
91.16
66.96
78.8
69.8
63.23
138.77
9.26
8.31
191.44
92.01
80.36
81.48
72.21
159.33
170.76
161.22
208.7
5.42
81.36
169.06
18.88
107.78
58.73
1.93
68.02
7.55
76.38
80.19
74.5
78.15
9.95
117.19
54.27
30.32
62.15
4.41
176.06
80.23
59.53
13.3
54.65
213.52
13.28
254.95
73.96
81.21
7.42
82.74
35.36
55.41
134.97
248.58
9.26
73.77
260.35
74.47
65.95
24.61
78.27
11.48
9.39
67.19
67.51
56.28
4.74
127.51
59.15
8.47
9.04
57.17
82.58
77.42
25.83
78.55
57.55
209.97
17.07
57.36
8.24
26.01
70.0
5.76
4958.75
64.53
66.56
27.1
199.97
51.36
105.32
11.48
388.65
27.12
378.74
75.4
204.06
114.89
90.15
9.03
74.73
110.89
10.39
124.4
137.47
56.88
126.74
9.74
23.66
67.36
86.89
46.78
4.39
71.64
80.41
75.5
13.82
55.48
182.57
9.39
165.3
70.84
52.88
131.56
172.48
89.38
17.0
21.77
7.53
7.04
123.89
97.66
254.95
46.51
70.59
24.9
58.68
6.84
223.71
47.29
157.01
8.84
17.78
98.11
78.9
69.67
83.08
1335.94
1170.62
79.0
133.95
77.15
136.86
71.05
89.82
66.32
83.68
1.07
7.33
13.28
139.59
30.72
215.62
80.51
94.71
117.02
2.42
206.92
21.22
37.53
22.04
70.24
74.4
66.34
5.53
14.52
37.13
57.85
7.91
75.6
68.39
85.47
291.71
45.89
77.87
83.38
9.31
157.45
73.08
2.58
97.96
10.78
36.84
45.07
66.6
61.04
58.64
72.09
22.16
63.25
14.65
45.01
63.38
67.36
79.88
47.29
86.86
30.72
87.36
187.45
76.76
158.4
35.57
96.28
9.04
128.5
89.84
5.71
18.04
19.54
68.94
12.26
65.12
67.72
49.95
2.05
102.47
61.4
114.95
104.1
1318.95
73.68
59.23
10.91
57.68
27.12
117.66
127.72
0.03
72.21
37.23
88.34
51.09
82.12
144.38
59.41
115.9
182.81
131.85
112.53
5.84
1155.58
28.49
70.96
36.92
65.07
48.14
53.78
106.58
23.33
117.98
20.26
64.12
78.69
125.51
35.3
238.14
330.72
9.26
227.16
79.97
207.32
4.01
84.5
57.3
50.3
59.08
79.98
89.76
30.75
300.25
77.09
75.21
59.26
77.46
54.18
5.17
66.88
188.52
57.4
134.35
84.69
9.98
102.26
11.26
70.73
182.72
71.33
260.78
119.3
145.77
95.74
114.42
122.31
65.58
87.3
68.8
162.02
4.34
18.58
87.97
78.81
10.0
62.74
48.14
7.89
117.19
27.1
109.18
41.43
72.34
46.17
106.88
85.77
6.36
79.78
54.51
52.01
105.01
115.03
10.19
305.07
164.2
36.92
8.12
3.6
76.74
88.48
53.05
83.25
61.45
54.15
70.54
208.65
96.28
76.14
37.01
77.2
9.39
130.72
6.36
45.02
41.49
90.39
85.54
94.5
119.99
63.47
79.13
122.8
76.14
80.07
77.19
56.54
12.23
159.58
61.85
99.18
188.0
117.05
51.68
73.88
52.17
8.96
225.03
15.96
212.56
74.35
9.0
9.77
80.28
65.21
70.6
254.95
98.45
8.84
65.28
80.41
42.95
67.72
86.89
138.77
23.6
10.41
139.29
305.07
53.81
34.6
94.87
149.87
76.23
70.94
117.79
72.14
70.74
65.27
75.14
47.17
615.67
75.55
61.27
88.71
11.17
36.84
54.68
90.95
120.96
97.58
146.2
75.15
35.79
57.55
90.71
20.7
53.39
63.83
239.67
43.76
114.88
9.32
59.44
30.65
75.59
54.4
76.52
27.09
54.56
76.76
70.71
138.01
44.63
51.76
165.08
10.69
53.05
16.43
59.33
115.9
120.51
22.68
66.42
70.42
18.83
133.97
50.62
72.62
2.13
86.76
58.48
14.7
115.03
80.04
75.18
152.52
17.48
220.0
88.97
103.48
53.63
76.45
61.4
60.03
73.33
227.16
79.98
68.58
74.2
73.15
14.38
85.17
71.17
93.2
78.79
72.19
2.75
64.46
30.72
82.02
0.49
52.03
79.64
22.57
68.02
7.91
6.2
1.66
69.58
296.99
65.27
18.42
83.07
69.52
62.96
6.82
15.1
12.23
99.53
80.53
74.63
11.48
10.26
72.24
64.4
76.24
59.23
212.79
76.54
92.75
3.09
59.33
68.19
54.12
57.71
12.72
59.08
119.5
55.79
85.55
96.78
12.33
38.65
6.33
63.57
81.72
26.52
0.01
130.09
70.24
126.75
4.35
1295.8
80.73
79.91
85.26
58.56
78.97
127.51
0.27
82.97
45.89
77.14
8.24
6.45
5.88
67.36
8.29
101.19
113.83
59.23
27.15
288.39
89.75
51.71
20.86
80.28
192.28
89.53
79.97
442.05
7.42
103.04
986.46
31.04
209.98
80.72
69.3
131.86
99.14
58.47
80.86
12.93
1.27
63.05
90.89
50.92
89.52
117.82
5.07
161.93
57.94
62.96
77.77
10.38
76.69
82.13
7.43
21.59
62.44
36.56
231.99
52.64
21.8
4.48
99.21
141.73
68.46
68.83
21.84
35.7
67.14
493.79
8.42
31.69
93.37
57.59
141.62
140.93
1.62
18.88
98.11
83.42
97.89
159.94
75.81
67.34
61.7
7.43
89.53
120.35
76.97
59.48
79.06
111.93
26.97
90.13
4.68
8.83
9.68
19.23
139.19
99.72
79.69
73.73
43.69
170.71
53.46
151.03
51.96
107.58
199.57
84.15
50.22
67.72
11.77
148.84
36.87
147.54
75.33
244.29
134.74
63.8
94.77
58.6
62.18
124.18
12.14
4.39
83.38
138.89
1333.69
72.39
272.48
72.06
33.66
52.13
21.77
8.69
102.08
151.86
6.68
125.97
68.83
144.16
80.86
80.07
82.58
182.62
9.04
518.69
63.32
26.88
86.09
104.8
108.73
132.74
73.27
20.17
76.38
10.52
53.05
38.44
11.82
35.7
89.31
57.19
89.53
72.43
12.87
17.78
2.02
62.61
116.0
266.83
119.02
86.19
77.0
16.55
7.38
80.72
189.32
56.23
117.56
9.35
85.89
221.31
6.84
100.69
119.99
116.31
7.55
10.52
58.6
70.6
36.26
258.66
106.54
4.9
217.15
161.53
76.52
44.22
62.15
10.95
151.42
9.26
388.65
8.85
123.32
37.44
75.91
66.45
279.86
72.91
72.29
86.55
824.02
104.26
79.22
6.33
54.4
150.8
94.33
192.28
77.45
7.33
1.01
31.64
54.24
12.98
182.62
182.45
107.05
7.73
143.97
119.04
119.02
8.47
47.55
5.29
10.43
33.16
124.09
62.43
54.89
35.34
45.89
56.43
50.43
153.62
287.5
73.05
927.29
151.68
60.78
66.06
185.37
3.79
46.75
221.35
80.16
82.64
9.21
122.39
127.14
65.49
21.75
17.58
55.62
74.57
97.93
99.52
19.24
23.66
2.58
54.18
5.37
59.65
62.6
7.11
68.0
69.86
95.9
37.01
65.93
225.87
120.33
1.93
54.74
8.47
61.42
57.33
146.61
141.59
77.48
3.66
69.0
49.92
173.72
57.97
1295.8
272.48
3.57
142.98
38.16
77.76
28.49
153.3
53.78
4.99
110.52
111.68
24.24
11.48
8.96
368.07
82.04
88.66
113.62
266.83
48.14
128.7
18.4
42.95
80.55
1.46
116.16
21.84
66.88
10.28
66.68
107.37
61.01
64.53
14.52
80.58
105.5
10.17
398.4
43.69
176.55
20.85
33.66
114.42
64.02
100.5
56.28
92.91
75.18
35.7
104.19
198.3
122.17
371.17
77.91
238.72
90.26
36.14
266.17
9.88
17.93
95.77
11.67
77.88
115.92
182.37
6.76
69.1
39.61
15.53
79.98
3.74
7.46
72.82
58.36
24.35
93.82
36.98
14.76
100.83
71.9
16.55
76.56
6.12
221.31
88.58
42.6
67.81
10.61
7.11
55.79
68.55
135.77
168.24
4.01
70.47
61.4
95.16
6.42
81.49
81.33
97.24
36.26
65.93
80.26
70.6
52.18
61.42
6.23
81.46
74.69
115.03
305.07
6.8
69.44
72.62
13.74
19.85
7.39
88.97
115.99
52.64
35.88
199.57
94.11
39.8
254.95
69.45
113.59
100.79
75.69
118.35
81.64
8.89
121.27
3.57
72.13
88.42
176.57
7.39
80.34
158.4
62.39
72.34
60.66
128.7
33.96
66.28
14.23
7.18
68.02
81.48
21.8
54.78
3.27
43.93
54.42
90.74
125.86
89.35
84.69
8.23
118.13
16.91
75.12
11.14
16.42
79.33
14.52
0.01
88.97
128.52
27.17
23.08
54.15
75.2
61.17
218.57
187.98
61.69
123.77
81.74
86.91
74.14
79.52
107.05
254.1
100.01
21.59
406.97
39.8
11.14
15.62
66.74
11.29
84.72
178.69
136.78
116.06
89.04
372.26
5.05
127.38
79.27
111.1
157.45
83.47
176.96
10.04
58.73
17.67
64.94
92.61
48.14
93.73
81.35
80.07
82.97
36.3
57.51
75.31
58.69
10.86
110.0
52.46
114.56
73.22
6.45
38.84
45.63
82.02
71.17
82.23
20.1
40.08
70.98
671.76
73.7
104.52
85.55
68.39
141.73
56.23
13.4
61.49
276.94
122.15
98.27
72.85
63.55
14.73
16.25
58.42
65.29
111.39
108.91
64.25
182.72
120.35
80.37
26.68
2.01
97.66
500.38
88.43
62.74
59.31
103.72
36.59
71.33
139.3
66.08
64.32
82.48
36.56
21.71
56.95
72.66
93.32
66.02
69.12
90.2
52.06
81.88
82.02
35.05
54.89
59.89
199.61
9.22
66.14
169.06
105.38
71.56
11.77
35.38
13.79
76.79
182.72
73.88
15.29
39.8
111.7
37.08
54.74
66.15
16.32
52.58
70.42
124.27
121.47
272.53
85.93
70.12
105.91
9.88
67.78
76.56
6.82
74.47
133.41
6.54
26.83
61.14
103.31
76.28
15.1
90.89
76.28
9.04
120.61
66.5
73.22
5.07
69.39
161.2
102.46
65.49
70.47
1220.13
81.21
64.31
80.93
17.33
66.66
118.02
81.34
77.31
153.04
20.27
61.98
112.53
113.61
129.83
14.38
6.16
76.69
150.76
94.18
51.56
75.81
129.54
131.13
62.84
62.96
18.42
11.26
6.93
119.24
82.58
83.0
181.07
221.31
30.72
150.03
69.8
207.45
163.78
194.09
60.9
383.83
81.24
54.4
68.94
180.85
58.98
72.98
57.59
37.53
23.4
182.72
527.98
68.89
65.57
52.9
9.26
82.97
17.87
53.38
73.33
15.94
18.88
38.29
18.51
17.8
62.87
13.65
82.74
37.81
72.12
217.6
95.9
67.81
58.71
91.92
71.65
118.19
37.2
7.82
10.51
10.43
57.18
732.1
62.51
21.79
5.8
17.14
76.76
604.19
39.8
79.69
44.76
5.17
37.15
186.35
99.67
76.56
140.93
150.15
7.38
10.87
53.27
132.92
511.01
72.12
157.01
90.0
68.66
57.55
7.98
2.51
66.96
13.55
68.39
43.92
10.95
8.13
99.53
28.98
114.53
5.02
9.21
31.53
76.69
1046.72
71.11
53.89
47.66
88.42
56.28
66.66
26.23
38.84
36.84
68.93
119.98
40.33
225.03
54.4
199.61
119.12
81.88
63.04
128.97
36.42
113.05
55.24
53.86
113.59
123.82
54.56
81.88
20.26
51.56
70.36
42.09
75.74
57.59
72.12
151.22
223.71
55.35
29.06
64.16
2.01
39.74
54.0
53.27
45.06
53.12
52.22
91.8
127.63
130.35
123.77
66.33
76.51
2.8
62.06
76.1
182.72
15.53
88.94
50.1
52.91
57.58
61.4
119.24
43.45
64.48
149.87
14.62
147.68
4.48
76.56
31.49
141.73
63.54
21.77
372.48
116.93
265.79
97.04
76.14
13.65
112.53
62.61
63.86
123.24
108.19
64.39
51.57
52.3
59.15
119.98
64.11
17.78
152.4
80.05
9.49
76.45
34.6
186.79
8.45
70.83
100.0
57.9
120.81
40.82
97.96
65.12
74.51
115.61
61.69
74.4
134.79
68.89
201.75
187.96
134.37
121.07
65.12
72.14
150.15
91.84
70.09
139.3
6.68
46.7
66.15
92.61
42.99
65.09
35.79
63.9
57.18
157.59
56.67
82.13
110.88
69.66
102.61
40.33
70.98
76.14
540.88
3.34
72.73
60.65
16.68
2.65
106.95
72.94
69.67
82.04
152.43
77.61
86.19
173.32
66.27
111.7
53.58
5.41
56.65
6.91
231.99
4.46
129.82
24.34
17.0
152.43
121.01
63.38
286.2
151.41
72.21
157.98
140.67
80.93
113.62
266.17
120.33
4.48
18.98
12.3
21.39
51.66
22.64
17.67
5.41
128.22
81.22
66.62
59.33
137.06
79.27
78.07
56.53
9.35
10.86
51.56
33.66
39.38
5.84
62.87
65.22
26.14
103.19
72.21
69.67
6.58
18.76
56.25
35.14
246.86
62.49
215.71
119.3
9.35
53.52
45.07
24.54
18.76
95.24
112.37
83.28
20.09
66.54
262.41
72.15
7.87
54.49
71.59
79.97
15.43
67.36
73.69
90.13
85.58
75.12
64.53
131.13
22.04
9.37
40.55
52.86
57.5
63.73
81.46
24.71
83.32
63.31
141.49
20.51
73.96
6.03
91.58
187.45
24.71
45.07
98.88
12.1
76.52
11.67
15.94
54.84
72.5
14.73
67.19
65.6
137.06
137.46
68.76
19.23
13.58
12.82
60.17
112.02
80.72
69.86
55.79
117.56
77.71
76.41
9.2
57.97
52.71
79.78
95.37
180.85
3.57
90.89
2.93
89.84
51.9
7.83
74.32
7.11
150.85
72.12
66.54
157.01
11.77
62.36
146.61
59.66
410.51
134.79
81.68
76.45
52.17
104.71
73.68
51.57
7.91
69.98
76.28
131.34
33.61
34.6
93.72
119.8
10.65
73.96
84.08
89.38
19.74
35.0
72.19
388.65
101.09
4.16
76.97
10.87
3.33
34.25
122.8
90.89
51.68
11.14
87.22
16.32
3.5
78.88
96.78
101.29
563.34
115.4
151.21
130.35
82.02
45.84
69.92
89.75
111.83
84.97
82.02
31.18
61.43
130.76
56.88
72.98
46.18
88.49
109.05
131.74
121.01
57.78
118.19
26.99
74.75
225.03
85.73
119.99
65.57
17.78
54.18
138.52
53.56
180.39
192.63
59.86
92.63
79.39
210.56
43.95
89.84
4.43
47.38
90.2
45.89
368.86
98.72
91.49
69.84
2.13
9.36
81.78
84.22
202.62
66.49
114.5
824.02
80.61
82.26
0.01
76.45
21.72
63.38
63.24
7.38
102.46
85.17
15.82
89.52
11.43
162.76
83.3
12.98
1.62
36.21
22.7
53.37
130.09
278.11
68.83
11.76
268.8
30.72
6.47
7.22
59.29
43.02
20.84
9.37
73.94
79.98
20.54
165.08
21.19
86.87
7.71
46.75
130.09
40.73
182.9
66.54
74.89
110.52
7.51
130.31
8.42
119.26
151.82
6.54
54.4
102.46
52.57
115.6
194.57
237.14
77.3
98.72
296.77
8.13
152.69
90.25
8.42
82.6
62.36
201.73
119.3
91.06
65.95
63.32
40.68
91.45
256.07
118.71
68.58
54.21
10.94
72.15
511.01
80.4
51.96
1086.22
50.69
92.05
31.49
288.78
9.98
63.25
103.68
23.36
9.36
37.02
66.74
81.64
495.88
75.2
45.89
125.51
90.19
61.25
104.26
63.38
248.58
109.71
13.69
70.6
52.46
145.41
7.43
82.55
102.24
19.23
1.27
19.37
70.34
103.72
7.94
92.18
67.81
4.57
36.84
16.41
81.19
55.3
74.2
143.32
215.09
14.52
108.24
77.77
3.34
64.62
67.72
889.4
37.69
80.68
37.44
23.16
5.25
36.51
82.13
76.11
77.76
86.63
16.43
87.41
75.28
68.97
114.63
106.06
65.06
79.27
70.11
59.65
78.47
68.02
59.08
66.96
35.31
9.2
17.97
76.87
74.45
866.48
77.82
866.48
16.12
20.04
90.2
77.41
7.18
25.09
113.17
45.02
169.06
94.26
80.23
19.6
7.02
115.99
27.04
76.45
3.57
3.43
53.75
3.69
60.22
70.96
68.22
99.05
14.86
70.76
136.97
10.77
203.05
73.68
17.06
51.77
72.49
4.35
4001.57
153.62
76.18
189.94
118.19
70.43
74.14
110.88
78.4
122.23
79.9
58.71
56.53
137.48
64.4
372.41
76.32
27.05
35.3
56.99
71.9
123.27
2.58
230.51
35.7
98.08
39.92
76.73
75.42
145.82
65.44
137.65
78.92
122.57
68.76
74.75
16.91
87.81
162.76
12.33
824.02
182.57
17.48
58.32
62.44
13.55
83.21
9.51
46.75
68.29
68.52
76.55
4.48
74.63
24.9
130.31
178.86
17.48
52.58
101.29
76.9
119.99
66.75
47.55
70.43
70.84
127.25
47.38
63.32
26.35
4.9
103.04
81.07
54.43
54.74
56.88
140.93
76.28
68.99
58.48
14.5
116.93
57.4
75.05
75.02
43.23
22.78
12.73
11.4
94.18
208.91
77.09
219.83
168.46
63.29
72.94
64.29
186.79
72.94
20.55
10.27
133.15
117.86
37.71
7.84
92.87
56.5
131.13
107.05
71.76
11.1
97.89
12.57
187.45
86.64
75.2
25.95
225.03
109.09
93.88
102.46
52.18
52.7
57.4
238.72
68.03
63.23
140.24
127.8
34.75
81.33
36.97
246.86
76.14
189.94
16.5
23.16
73.73
47.85
6.93
356.76
124.09
88.25
59.89
89.04
83.34
63.84
8.13
63.01
226.25
156.38
93.43
69.45
10.25
72.2
5.95
72.98
53.47
76.42
40.83
500.38
35.52
79.72
50.1
19.98
31.69
151.62
83.08
117.56
121.33
20.67
62.96
60.8
160.54
90.79
69.62
55.61
53.05
65.14
9.98
5.57
117.82
82.13
29.8
77.55
76.45
112.97
35.7
65.14
65.74
150.85
64.12
56.43
6.1
72.14
104.3
111.68
78.41
30.72
161.48
136.97
129.05
3.97
11.27
51.66
67.59
72.23
3.57
74.4
295.86
54.15
62.87
12.79
22.57
195.15
76.55
6.8
78.91
73.93
3.31
27.7
51.29
80.41
2.87
12.38
12.88
155.66
73.68
106.27
9.61
69.78
130.31
85.48
146.23
97.41
42.84
68.02
68.19
23.02
4.28
115.99
137.06
147.21
5.78
14.05
80.72
74.75
129.24
1295.8
45.49
80.5
64.71
88.03
124.21
83.18
61.43
65.32
67.83
63.01
121.27
73.73
194.38
76.31
176.57
161.2
16.59
6.58
95.44
72.44
14.73
63.27
177.13
80.19
67.42
95.39
71.85
76.65
34.63
125.52
99.52
8.94
16.59
40.68
17.06
20.1
70.94
55.76
6.98
52.18
138.5
411.69
239.85
61.04
9.09
37.44
53.56
124.6
76.89
47.82
63.8
8.96
151.22
2.65
38.65
35.54
4.39
1592.14
76.55
