longitude,latitude
52.3742003174938,6.058130509031281
52.37236411240257,6.050536282675515
52.38642346588193,6.044465042931626
52.386064874187106,6.047277499474592
52.38606841872068,6.047397359965068
52.38533959918017,6.043856823803107
52.37420049263073,6.046051754645322
52.38563793255016,6.044151350795541
52.384850838614064,6.062041498368171
52.376138197065764,6.054425979772969
52.37728700663193,6.049817361373746
52.385311088905276,6.047265582871046
52.38574790211129,6.046195893659735
52.37079035894142,6.05826474700422
52.37126359146655,6.049747290949511
52.37109166835811,6.0455760419306594
52.374102440901694,6.042617426337207
52.37474995315995,6.059767982021184
52.374813179633996,6.059614286212357
52.38500480154271,6.06218109083683
52.38511098331344,6.062031000737195
52.3764539875559,6.054309804206036
52.38493772947395,6.045566232102048
52.3860472032548,6.042775499736793
52.38605034563392,6.042918075951703
52.38548636135647,6.0430701604872725
52.385546952174586,6.042881249310142
52.38550571774626,6.042567353063843
52.385693646275726,6.064416043007116
52.38450003701702,6.064303015200352
52.38421144174893,6.064131524325091
52.3853789928753,6.060688986202712
52.38325931634945,6.0429247446176255
52.38318685963509,6.042822003292183
52.37941067367547,6.046797915116728
52.378949514978196,6.046994371268534
52.378711237919205,6.045802125368982
52.385917806642205,6.048315015720111
52.37757981583836,6.050744219210369
52.37710329277325,6.050223072113547
52.37707379042231,6.050275179469831
52.37897754472296,6.050221047354713
52.38146314401415,6.049083458300718
52.381689425624394,6.049402392015046
52.383057859223086,6.049696405034943
52.37892608043843,6.055625214895644
52.379133606665455,6.055681354714687
52.37657503314789,6.053663379900428
52.3841587566136,6.064405439554084
52.384111132180585,6.06448205559786
52.384250051164024,6.065041193653575
52.384090891288984,6.065515215250771
52.384109879454165,6.065828553283918
52.38591245247372,6.047311722048808
52.38594140021185,6.047761545592988
52.385393252277936,6.04339974026182
52.38606646844517,6.043404430595251
52.38587692329753,6.0466313674265635
52.38587893792399,6.045966949604612
52.38589126792482,6.046072939645866
52.385793656696464,6.045948468158255
52.38579333384932,6.045905544016936
52.38528226588068,6.046087065541627
52.385215313502584,6.046106037613005
52.385199863166974,6.046106496417465
52.38510379228375,6.046108969634387
52.38511840008314,6.046108498303893
52.38505511657787,6.046124311668842
52.385004122997316,6.046051486935766
52.38544233651163,6.044525541501287
52.385462895183835,6.044616733788427
52.37464874011071,6.060032617395371
52.36920520348297,6.0468124126988
52.370321089987755,6.046158605871478
52.37016027948671,6.045883418279363
52.369685360891566,6.0461803594627685
52.369637199453145,6.046204192774727
52.36988882230293,6.046462832965737
52.36930544508875,6.043787495011949
52.36937633885463,6.043311100739023
52.36908089363137,6.043255107010417
52.368921827168336,6.044183312475243
52.36900152835568,6.044144573018446
52.369048328372074,6.044011739107381
52.371342265167286,6.060292867495858
52.37337144538028,6.060854169186129
52.37345104149486,6.061377381200859
52.3740108097361,6.056380345240761
52.371379274040414,6.056292898931073
52.374185251439606,6.0573691776114185
52.374083388474126,6.057997261648745
52.37101928237279,6.058856264336065
52.37106717667949,6.058731486692955
52.373868283238146,6.059474900971187
52.37192547346073,6.051373383052203
52.37211887626858,6.051744309656171
52.37637418458498,6.051870291263767
52.37621624760883,6.0517860037082
52.37518791085825,6.0520491509771075
52.37503034453584,6.053197757131043
52.375098216094464,6.052766015359507
52.374558121355854,6.053312045129054
52.3747607040899,6.0542460014374395
52.374252092163026,6.05483607982019
52.37435934127363,6.048691942228888
52.37317823894547,6.049152261885806
52.37610546336955,6.049151689184653
52.37333516994218,6.050118986906764
52.373687643230475,6.0501221928931415
52.37112756611114,6.049962996006347
52.370951298976564,6.049289482827692
52.3709035612831,6.049689139540647
52.372341531995595,6.049352464146731
52.37478415494706,6.050373327074466
52.37478967357075,6.05059139504816
52.374659773106615,6.050566046328189
52.374533330311934,6.050675440761458
52.37692804675944,6.04473292108599
52.3708409268488,6.045259594505341
52.370914077748395,6.045641088821826
52.37129390068901,6.0457263458507065
52.3710705958278,6.045829717941652
52.37284515068223,6.046027710285034
52.37607218410334,6.047013497040948
52.370595734876964,6.044449715079784
52.37087001399784,6.044523759943499
52.371567715942696,6.042747673368879
52.37170487034794,6.042376399057141
52.37232610074082,6.042182980080544
52.37748778576731,6.045244227648409
52.37744718587362,6.045322563253513
52.37736237790197,6.045269443461727
52.37753299076262,6.045347931889894
52.38608266818279,6.048417085602361
52.38551032229978,6.04401680004552
52.38510572185035,6.044195559937075
52.38391140706757,6.065859710356488
52.38387714284511,6.065761416208216
52.37362887218979,6.061123787234366
52.38486979347835,6.046468346286878
52.384824002877316,6.046469960158879
52.384919795483256,6.0464670245758
52.38506731312946,6.046506400070586
52.3850187140748,6.04650797212523
52.385115351770985,6.046504590163202
52.37467051424165,6.051004700766544
52.37461804724251,6.050944715056374
52.37349663420401,6.04761372494039
52.373393308535775,6.0473558887943835
52.38492587866747,6.043907611850213
52.38495088284107,6.043906375820121
52.385053247050216,6.045955593014855
52.38510184737547,6.045953790860859
52.38515072726845,6.045952222370956
52.385198202933374,6.045950633003222
52.384866622183516,6.046079508479421
52.384902633204504,6.046018305554839
52.38493808250269,6.045957094180937
52.3853029793311,6.045039418757978
52.3853138404693,6.045056104906199
52.38523224272734,6.044930727416324
52.38524338345129,6.044947647173245
52.38516178814282,6.04482181109642
52.38517292888262,6.044838730799065
52.38530738032438,6.04520771687439
52.38527062383162,6.045150481502262
52.385235539627836,6.045095566175582
52.38520073496821,6.045040884598182
52.385165649437425,6.044986198937853
52.3844167366384,6.0454618690466555
52.38445274223836,6.045401584195581
52.3845151969402,6.045282249337018
52.38448790527079,6.045341286733638
52.384857654026014,6.045571239221965
52.38482034367259,6.045512618840187
52.3847830332897,6.0454539985571
52.38520639907375,6.045537632964911
52.385152742258974,6.045539589970258
52.38509908544361,6.0455415469711555
52.385045147782044,6.045543499795281
52.386068831028226,6.046920430511156
52.385598592725295,6.046881527301988
52.385476692321994,6.045772539166996
52.385487552079006,6.045789455054609
52.385406520640906,6.045663395589019
52.38541738169056,6.045680081928832
52.38544653901413,6.046295152087039
52.385441180423,6.0458954895962
52.385405534876305,6.045840565120969
52.38475990321875,6.044814929121257
52.38474136103426,6.044815801508959
52.38486188841949,6.044809557247901
52.38484418877222,6.044810442142631
52.384965118128584,6.044782400284697
52.38494741975689,6.044783055700277
52.3848991244427,6.044982701749257
52.38451184313145,6.044419935946266
52.38447694484525,6.044483221702021
52.3845506907236,6.044960316636742
52.384548390442966,6.044767724669512
52.384483297402156,6.044856496564317
52.3844842297929,6.044941428508897
52.38447818815421,6.045421929368647
52.38441071255605,6.045534992625368
52.38462804960893,6.045898321236427
52.3845587320578,6.045787126668472
52.38460338151626,6.046545399574575
52.38460381536223,6.046568356934738
52.38462813923013,6.046386718079252
52.384628566716046,6.0464108229016365
52.38462592278214,6.046229930352715
52.384626073288025,6.046253342525284
52.384558419385606,6.046549550282108
52.384584702042865,6.04647007222131
52.38458346434119,6.046389725677962
52.38458069131711,6.046232011796364
52.38458194190556,6.046310063431511
52.384580283842105,6.04600249681629
52.38454548470563,6.04594689738027
52.38451068426551,6.045891527521128
52.384442202857784,6.045781493226362
52.384476165921704,6.045835932433644
52.385378551239825,6.047306293504676
52.384513333766925,6.0441514330655215
52.38455472889316,6.044132079473588
52.38433388916192,6.044297723309969
52.38432031227298,6.044365456224899
52.384374551158196,6.0443598343372
52.38436042273705,6.0444257230538945
52.38442179142999,6.044198272677829
52.384429358282354,6.0442518602489805
52.38440791789081,6.044218263696416
52.384498834885136,6.0440816770618335
52.384480749954804,6.0441013762153455
52.38444111950815,6.044055805154462
52.38438270935162,6.0441045130701285
52.38445438608225,6.04227019842437
52.37768427860691,6.047836061809745
52.37150441561862,6.056513904248432
52.37130303329499,6.044690100224411
52.36948006502712,6.043548949427046
52.37106983859029,6.050190195424724
52.37216254036633,6.0422507735354385
52.37186880718673,6.042392817918897
52.372206852529835,6.042110319761289
52.384846643555846,6.045025759209002
52.37122876149214,6.044762648870502
52.38435618674871,6.042302025441273
52.37637680494954,6.046783516784805
52.37466080337964,6.059738635531059
52.38540179634964,6.060877074794912
52.38298106168243,6.0495171644302985
52.385814652412805,6.0475234849158594
52.38514753493203,6.0453648540955935
52.384462385428556,6.044019628553432
52.38454672099672,6.0443603219278845
52.386122552971365,6.043319192304103
52.379337262416506,6.050184433296264
52.37769637347673,6.047732290668776
52.37740098745679,6.050678896287801
52.38321004164108,6.042693366260883
52.3850036125444,6.042399269624327
52.384531427643005,6.0433199620647144
52.38571251006696,6.043213282129276
52.38571493281352,6.043080199448979
52.38569125724591,6.042892335590615
52.3856816846188,6.042744386572125
52.38600260836218,6.0428654988945185
52.386049507279694,6.042714482444817
52.385987972884344,6.042515958778195
52.38473527160296,6.042723730451374
52.38594847705043,6.0433078932402635
52.38600802371318,6.043104734954226
52.38569586249391,6.043986729550149
52.38547192652866,6.04364740276168
52.385764216380906,6.04356313989974
52.385530354886725,6.043342096911661
52.38596604461325,6.043482815057289
52.385931748402086,6.043640214040069
52.384347252089356,6.044167331586422
52.38429070843939,6.044233968501734
52.3846379463233,6.044269412055053
52.38497499743343,6.044217261460482
52.3850539316091,6.0442154481207035
52.38488276422552,6.044135565326019
52.38492854970318,6.044134867007683
52.38563930188373,6.044612924491884
52.38438071824318,6.045524448688916
52.38428014261587,6.044265254352445
52.38460192983202,6.044331763490463
52.38455026166698,6.0449364413592
52.384548522112645,6.04479457914458
52.384482073904984,6.044773396371399
52.384440089527644,6.044544871771764
52.38494997152102,6.044980931883986
52.384796026056435,6.044986220624576
52.38523511307354,6.04436341566028
52.38516042980883,6.044358406425842
52.38513140004112,6.044932673333586
52.38500227409377,6.045020495614515
52.38580606642836,6.045282828877185
52.38565256906649,6.044752666099764
52.38605644058069,6.044806398538707
